date,sub_region_code,demand,temperature_2m,hour,day_of_week,month,is_weekend,is_holiday
2025-01-10 20:00:00+00:00,0,2016,2.9459999,20,4,1,0,0
2025-01-10 20:00:00+00:00,6,1061,2.9459999,20,4,1,0,0
2025-01-10 20:00:00+00:00,1,1203,2.9459999,20,4,1,0,0
2025-01-10 20:00:00+00:00,2,1848,2.9459999,20,4,1,0,0
2025-01-10 20:00:00+00:00,5,1315,2.9459999,20,4,1,0,0
2025-01-10 21:00:00+00:00,3,596,1.896,21,4,1,0,0
2025-01-10 21:00:00+00:00,8,735,1.896,21,4,1,0,0
2025-01-10 21:00:00+00:00,2,2050,1.896,21,4,1,0,0
2025-01-10 21:00:00+00:00,1,1269,1.896,21,4,1,0,0
2025-01-10 21:00:00+00:00,9,6531,1.896,21,4,1,0,0
2025-01-10 21:00:00+00:00,5,1485,1.896,21,4,1,0,0
2025-01-10 21:00:00+00:00,10,2356,1.896,21,4,1,0,0
2025-01-10 21:00:00+00:00,4,1039,1.896,21,4,1,0,0
2025-01-10 21:00:00+00:00,6,1196,1.896,21,4,1,0,0
2025-01-10 21:00:00+00:00,0,1949,1.896,21,4,1,0,0
2025-01-10 21:00:00+00:00,7,366,1.896,21,4,1,0,0
2025-01-10 22:00:00+00:00,9,6648,0.49600002,22,4,1,0,0
2025-01-10 22:00:00+00:00,5,1638,0.49600002,22,4,1,0,0
2025-01-10 22:00:00+00:00,2,2175,0.49600002,22,4,1,0,0
2025-01-10 22:00:00+00:00,3,614,0.49600002,22,4,1,0,0
2025-01-10 22:00:00+00:00,4,1162,0.49600002,22,4,1,0,0
2025-01-10 22:00:00+00:00,0,1910,0.49600002,22,4,1,0,0
2025-01-10 22:00:00+00:00,10,2556,0.49600002,22,4,1,0,0
2025-01-10 22:00:00+00:00,1,1315,0.49600002,22,4,1,0,0
2025-01-10 22:00:00+00:00,8,765,0.49600002,22,4,1,0,0
2025-01-10 22:00:00+00:00,7,389,0.49600002,22,4,1,0,0
2025-01-10 22:00:00+00:00,6,1316,0.49600002,22,4,1,0,0
2025-01-10 23:00:00+00:00,6,1393,-0.354,23,4,1,0,0
2025-01-10 23:00:00+00:00,5,1731,-0.354,23,4,1,0,0
2025-01-10 23:00:00+00:00,9,6748,-0.354,23,4,1,0,0
2025-01-10 23:00:00+00:00,2,2264,-0.354,23,4,1,0,0
2025-01-10 23:00:00+00:00,4,1228,-0.354,23,4,1,0,0
2025-01-10 23:00:00+00:00,0,1964,-0.354,23,4,1,0,0
2025-01-10 23:00:00+00:00,10,2709,-0.354,23,4,1,0,0
2025-01-10 23:00:00+00:00,1,1371,-0.354,23,4,1,0,0
2025-01-10 23:00:00+00:00,8,803,-0.354,23,4,1,0,0
2025-01-10 23:00:00+00:00,7,412,-0.354,23,4,1,0,0
2025-01-10 23:00:00+00:00,3,632,-0.354,23,4,1,0,0
2025-01-11 00:00:00+00:00,4,1215,-0.90400004,0,5,1,1,0
2025-01-11 00:00:00+00:00,1,1351,-0.90400004,0,5,1,1,0
2025-01-11 00:00:00+00:00,9,6617,-0.90400004,0,5,1,1,0
2025-01-11 00:00:00+00:00,5,1712,-0.90400004,0,5,1,1,0
2025-01-11 00:00:00+00:00,8,798,-0.90400004,0,5,1,1,0
2025-01-11 00:00:00+00:00,2,2243,-0.90400004,0,5,1,1,0
2025-01-11 00:00:00+00:00,6,1388,-0.90400004,0,5,1,1,0
2025-01-11 00:00:00+00:00,3,628,-0.90400004,0,5,1,1,0
2025-01-11 00:00:00+00:00,10,2709,-0.90400004,0,5,1,1,0
2025-01-11 00:00:00+00:00,0,1951,-0.90400004,0,5,1,1,0
2025-01-11 00:00:00+00:00,7,418,-0.90400004,0,5,1,1,0
2025-01-11 01:00:00+00:00,8,775,-0.0040000007,1,5,1,1,0
2025-01-11 01:00:00+00:00,5,1672,-0.0040000007,1,5,1,1,0
2025-01-11 01:00:00+00:00,6,1361,-0.0040000007,1,5,1,1,0
2025-01-11 01:00:00+00:00,2,2192,-0.0040000007,1,5,1,1,0
2025-01-11 01:00:00+00:00,1,1322,-0.0040000007,1,5,1,1,0
2025-01-11 01:00:00+00:00,7,411,-0.0040000007,1,5,1,1,0
2025-01-11 01:00:00+00:00,4,1191,-0.0040000007,1,5,1,1,0
2025-01-11 01:00:00+00:00,9,6446,-0.0040000007,1,5,1,1,0
2025-01-11 01:00:00+00:00,3,631,-0.0040000007,1,5,1,1,0
2025-01-11 01:00:00+00:00,10,2644,-0.0040000007,1,5,1,1,0
2025-01-11 01:00:00+00:00,0,1926,-0.0040000007,1,5,1,1,0
2025-01-11 02:00:00+00:00,7,396,-0.454,2,5,1,1,0
2025-01-11 02:00:00+00:00,2,2127,-0.454,2,5,1,1,0
2025-01-11 02:00:00+00:00,6,1333,-0.454,2,5,1,1,0
2025-01-11 02:00:00+00:00,5,1625,-0.454,2,5,1,1,0
2025-01-11 02:00:00+00:00,1,1292,-0.454,2,5,1,1,0
2025-01-11 02:00:00+00:00,4,1163,-0.454,2,5,1,1,0
2025-01-11 02:00:00+00:00,9,6244,-0.454,2,5,1,1,0
2025-01-11 02:00:00+00:00,10,2565,-0.454,2,5,1,1,0
2025-01-11 02:00:00+00:00,0,1901,-0.454,2,5,1,1,0
2025-01-11 02:00:00+00:00,8,751,-0.454,2,5,1,1,0
2025-01-11 02:00:00+00:00,3,630,-0.454,2,5,1,1,0
2025-01-11 03:00:00+00:00,1,1243,-0.504,3,5,1,1,0
2025-01-11 03:00:00+00:00,6,1283,-0.504,3,5,1,1,0
2025-01-11 03:00:00+00:00,7,379,-0.504,3,5,1,1,0
2025-01-11 03:00:00+00:00,4,1130,-0.504,3,5,1,1,0
2025-01-11 03:00:00+00:00,5,1541,-0.504,3,5,1,1,0
2025-01-11 03:00:00+00:00,8,726,-0.504,3,5,1,1,0
2025-01-11 03:00:00+00:00,0,1906,-0.504,3,5,1,1,0
2025-01-11 03:00:00+00:00,3,607,-0.504,3,5,1,1,0
2025-01-11 03:00:00+00:00,10,2454,-0.504,3,5,1,1,0
2025-01-11 03:00:00+00:00,2,2046,-0.504,3,5,1,1,0
2025-01-11 03:00:00+00:00,9,6035,-0.504,3,5,1,1,0
2025-01-11 04:00:00+00:00,0,1848,-0.804,4,5,1,1,0
2025-01-11 04:00:00+00:00,4,1074,-0.804,4,5,1,1,0
2025-01-11 04:00:00+00:00,1,1168,-0.804,4,5,1,1,0
2025-01-11 04:00:00+00:00,7,354,-0.804,4,5,1,1,0
2025-01-11 04:00:00+00:00,3,598,-0.804,4,5,1,1,0
2025-01-11 04:00:00+00:00,5,1466,-0.804,4,5,1,1,0
2025-01-11 04:00:00+00:00,6,1216,-0.804,4,5,1,1,0
2025-01-11 04:00:00+00:00,2,1951,-0.804,4,5,1,1,0
2025-01-11 04:00:00+00:00,8,689,-0.804,4,5,1,1,0
2025-01-11 04:00:00+00:00,9,5771,-0.804,4,5,1,1,0
2025-01-11 04:00:00+00:00,10,2326,-0.804,4,5,1,1,0
2025-01-11 05:00:00+00:00,5,1397,-0.954,5,5,1,1,0
2025-01-11 05:00:00+00:00,4,1021,-0.954,5,5,1,1,0
2025-01-11 05:00:00+00:00,9,5463,-0.954,5,5,1,1,0
2025-01-11 05:00:00+00:00,1,1106,-0.954,5,5,1,1,0
2025-01-11 05:00:00+00:00,2,1882,-0.954,5,5,1,1,0
2025-01-11 05:00:00+00:00,6,1152,-0.954,5,5,1,1,0
2025-01-11 05:00:00+00:00,10,2184,-0.954,5,5,1,1,0
2025-01-11 05:00:00+00:00,8,660,-0.954,5,5,1,1,0
2025-01-11 05:00:00+00:00,7,331,-0.954,5,5,1,1,0
2025-01-11 05:00:00+00:00,3,576,-0.954,5,5,1,1,0
2025-01-11 05:00:00+00:00,0,1766,-0.954,5,5,1,1,0
2025-01-11 06:00:00+00:00,10,2070,-0.954,6,5,1,1,0
2025-01-11 06:00:00+00:00,5,1332,-0.954,6,5,1,1,0
2025-01-11 06:00:00+00:00,1,1065,-0.954,6,5,1,1,0
2025-01-11 06:00:00+00:00,8,634,-0.954,6,5,1,1,0
2025-01-11 06:00:00+00:00,2,1844,-0.954,6,5,1,1,0
2025-01-11 06:00:00+00:00,0,1706,-0.954,6,5,1,1,0
2025-01-11 06:00:00+00:00,6,1109,-0.954,6,5,1,1,0
2025-01-11 06:00:00+00:00,3,585,-0.954,6,5,1,1,0
2025-01-11 06:00:00+00:00,4,981,-0.954,6,5,1,1,0
2025-01-11 06:00:00+00:00,9,5218,-0.954,6,5,1,1,0
2025-01-11 06:00:00+00:00,7,317,-0.954,6,5,1,1,0
2025-01-11 07:00:00+00:00,3,568,-1.354,7,5,1,1,0
2025-01-11 07:00:00+00:00,2,1824,-1.354,7,5,1,1,0
2025-01-11 07:00:00+00:00,10,1974,-1.354,7,5,1,1,0
2025-01-11 07:00:00+00:00,6,1075,-1.354,7,5,1,1,0
2025-01-11 07:00:00+00:00,7,308,-1.354,7,5,1,1,0
2025-01-11 07:00:00+00:00,9,5051,-1.354,7,5,1,1,0
2025-01-11 07:00:00+00:00,0,1669,-1.354,7,5,1,1,0
2025-01-11 07:00:00+00:00,4,959,-1.354,7,5,1,1,0
2025-01-11 07:00:00+00:00,1,1045,-1.354,7,5,1,1,0
2025-01-11 07:00:00+00:00,8,598,-1.354,7,5,1,1,0
2025-01-11 07:00:00+00:00,5,1303,-1.354,7,5,1,1,0
2025-01-11 08:00:00+00:00,0,1642,-1.604,8,5,1,1,0
2025-01-11 08:00:00+00:00,6,1056,-1.604,8,5,1,1,0
2025-01-11 08:00:00+00:00,3,678,-1.604,8,5,1,1,0
2025-01-11 08:00:00+00:00,5,1276,-1.604,8,5,1,1,0
2025-01-11 08:00:00+00:00,8,581,-1.604,8,5,1,1,0
2025-01-11 08:00:00+00:00,7,303,-1.604,8,5,1,1,0
2025-01-11 08:00:00+00:00,4,941,-1.604,8,5,1,1,0
2025-01-11 08:00:00+00:00,1,1030,-1.604,8,5,1,1,0
2025-01-11 08:00:00+00:00,2,1815,-1.604,8,5,1,1,0
2025-01-11 08:00:00+00:00,9,4916,-1.604,8,5,1,1,0
2025-01-11 08:00:00+00:00,10,1917,-1.604,8,5,1,1,0
2025-01-11 09:00:00+00:00,5,1260,-1.954,9,5,1,1,0
2025-01-11 09:00:00+00:00,2,1817,-1.954,9,5,1,1,0
2025-01-11 09:00:00+00:00,7,298,-1.954,9,5,1,1,0
2025-01-11 09:00:00+00:00,10,1884,-1.954,9,5,1,1,0
2025-01-11 09:00:00+00:00,8,578,-1.954,9,5,1,1,0
2025-01-11 09:00:00+00:00,0,1626,-1.954,9,5,1,1,0
2025-01-11 09:00:00+00:00,9,4846,-1.954,9,5,1,1,0
2025-01-11 09:00:00+00:00,4,938,-1.954,9,5,1,1,0
2025-01-11 09:00:00+00:00,3,720,-1.954,9,5,1,1,0
2025-01-11 09:00:00+00:00,1,1024,-1.954,9,5,1,1,0
2025-01-11 09:00:00+00:00,6,1045,-1.954,9,5,1,1,0
2025-01-11 10:00:00+00:00,9,4870,-2.7540002,10,5,1,1,0
2025-01-11 10:00:00+00:00,6,1051,-2.7540002,10,5,1,1,0
2025-01-11 10:00:00+00:00,0,1638,-2.7540002,10,5,1,1,0
2025-01-11 10:00:00+00:00,4,947,-2.7540002,10,5,1,1,0
2025-01-11 10:00:00+00:00,10,1893,-2.7540002,10,5,1,1,0
2025-01-11 10:00:00+00:00,7,300,-2.7540002,10,5,1,1,0
2025-01-11 10:00:00+00:00,5,1269,-2.7540002,10,5,1,1,0
2025-01-11 10:00:00+00:00,3,695,-2.7540002,10,5,1,1,0
2025-01-11 10:00:00+00:00,8,580,-2.7540002,10,5,1,1,0
2025-01-11 10:00:00+00:00,2,1816,-2.7540002,10,5,1,1,0
2025-01-11 10:00:00+00:00,1,1032,-2.7540002,10,5,1,1,0
2025-01-11 11:00:00+00:00,6,1074,-2.954,11,5,1,1,0
2025-01-11 11:00:00+00:00,0,1672,-2.954,11,5,1,1,0
2025-01-11 11:00:00+00:00,3,701,-2.954,11,5,1,1,0
2025-01-11 11:00:00+00:00,2,1855,-2.954,11,5,1,1,0
2025-01-11 11:00:00+00:00,4,970,-2.954,11,5,1,1,0
2025-01-11 11:00:00+00:00,10,1950,-2.954,11,5,1,1,0
2025-01-11 11:00:00+00:00,1,1060,-2.954,11,5,1,1,0
2025-01-11 11:00:00+00:00,9,4956,-2.954,11,5,1,1,0
2025-01-11 11:00:00+00:00,7,315,-2.954,11,5,1,1,0
2025-01-11 11:00:00+00:00,8,600,-2.954,11,5,1,1,0
2025-01-11 11:00:00+00:00,5,1306,-2.954,11,5,1,1,0
2025-01-11 12:00:00+00:00,6,1076,-3.0040002,12,5,1,1,0
2025-01-11 12:00:00+00:00,2,1916,-3.0040002,12,5,1,1,0
2025-01-11 12:00:00+00:00,9,5132,-3.0040002,12,5,1,1,0
2025-01-11 12:00:00+00:00,10,2050,-3.0040002,12,5,1,1,0
2025-01-11 12:00:00+00:00,1,1108,-3.0040002,12,5,1,1,0
2025-01-11 12:00:00+00:00,5,1359,-3.0040002,12,5,1,1,0
2025-01-11 12:00:00+00:00,7,332,-3.0040002,12,5,1,1,0
2025-01-11 12:00:00+00:00,8,625,-3.0040002,12,5,1,1,0
2025-01-11 12:00:00+00:00,3,715,-3.0040002,12,5,1,1,0
2025-01-11 12:00:00+00:00,0,1725,-3.0040002,12,5,1,1,0
2025-01-11 12:00:00+00:00,4,1007,-3.0040002,12,5,1,1,0
2025-01-11 13:00:00+00:00,5,1450,-2.654,13,5,1,1,0
2025-01-11 13:00:00+00:00,1,1165,-2.654,13,5,1,1,0
2025-01-11 13:00:00+00:00,9,5340,-2.654,13,5,1,1,0
2025-01-11 13:00:00+00:00,4,1064,-2.654,13,5,1,1,0
2025-01-11 13:00:00+00:00,10,2149,-2.654,13,5,1,1,0
2025-01-11 13:00:00+00:00,0,1796,-2.654,13,5,1,1,0
2025-01-11 13:00:00+00:00,7,356,-2.654,13,5,1,1,0
2025-01-11 13:00:00+00:00,6,1174,-2.654,13,5,1,1,0
2025-01-11 13:00:00+00:00,8,654,-2.654,13,5,1,1,0
2025-01-11 13:00:00+00:00,3,605,-2.654,13,5,1,1,0
2025-01-11 13:00:00+00:00,2,1994,-2.654,13,5,1,1,0
2025-01-11 14:00:00+00:00,0,1832,-2.204,14,5,1,1,0
2025-01-11 14:00:00+00:00,3,603,-2.204,14,5,1,1,0
2025-01-11 14:00:00+00:00,1,1207,-2.204,14,5,1,1,0
2025-01-11 14:00:00+00:00,5,1517,-2.204,14,5,1,1,0
2025-01-11 14:00:00+00:00,9,5585,-2.204,14,5,1,1,0
2025-01-11 14:00:00+00:00,7,370,-2.204,14,5,1,1,0
2025-01-11 14:00:00+00:00,10,2262,-2.204,14,5,1,1,0
2025-01-11 14:00:00+00:00,2,2054,-2.204,14,5,1,1,0
2025-01-11 14:00:00+00:00,8,678,-2.204,14,5,1,1,0
2025-01-11 14:00:00+00:00,4,1095,-2.204,14,5,1,1,0
2025-01-11 14:00:00+00:00,6,1222,-2.204,14,5,1,1,0
2025-01-11 15:00:00+00:00,1,1220,-1.304,15,5,1,1,0
2025-01-11 15:00:00+00:00,7,379,-1.304,15,5,1,1,0
2025-01-11 15:00:00+00:00,10,2339,-1.304,15,5,1,1,0
2025-01-11 15:00:00+00:00,4,1094,-1.304,15,5,1,1,0
2025-01-11 15:00:00+00:00,3,610,-1.304,15,5,1,1,0
2025-01-11 15:00:00+00:00,6,1254,-1.304,15,5,1,1,0
2025-01-11 15:00:00+00:00,0,1848,-1.304,15,5,1,1,0
2025-01-11 15:00:00+00:00,9,5806,-1.304,15,5,1,1,0
2025-01-11 15:00:00+00:00,8,703,-1.304,15,5,1,1,0
2025-01-11 15:00:00+00:00,2,2059,-1.304,15,5,1,1,0
2025-01-11 15:00:00+00:00,5,1567,-1.304,15,5,1,1,0
2025-01-11 16:00:00+00:00,7,380,-0.504,16,5,1,1,0
2025-01-11 16:00:00+00:00,9,5923,-0.504,16,5,1,1,0
2025-01-11 16:00:00+00:00,8,717,-0.504,16,5,1,1,0
2025-01-11 16:00:00+00:00,10,2393,-0.504,16,5,1,1,0
2025-01-11 16:00:00+00:00,2,2023,-0.504,16,5,1,1,0
2025-01-11 16:00:00+00:00,3,615,-0.504,16,5,1,1,0
2025-01-11 16:00:00+00:00,5,1573,-0.504,16,5,1,1,0
2025-01-11 16:00:00+00:00,0,1844,-0.504,16,5,1,1,0
2025-01-11 16:00:00+00:00,1,1205,-0.504,16,5,1,1,0
2025-01-11 16:00:00+00:00,4,1063,-0.504,16,5,1,1,0
2025-01-11 16:00:00+00:00,6,1267,-0.504,16,5,1,1,0
2025-01-11 17:00:00+00:00,10,2416,-0.054,17,5,1,1,0
2025-01-11 17:00:00+00:00,6,1238,-0.054,17,5,1,1,0
2025-01-11 17:00:00+00:00,0,1837,-0.054,17,5,1,1,0
2025-01-11 17:00:00+00:00,7,376,-0.054,17,5,1,1,0
2025-01-11 17:00:00+00:00,3,551,-0.054,17,5,1,1,0
2025-01-11 17:00:00+00:00,4,1062,-0.054,17,5,1,1,0
2025-01-11 17:00:00+00:00,8,718,-0.054,17,5,1,1,0
2025-01-11 17:00:00+00:00,9,5990,-0.054,17,5,1,1,0
2025-01-11 17:00:00+00:00,2,2018,-0.054,17,5,1,1,0
2025-01-11 17:00:00+00:00,5,1543,-0.054,17,5,1,1,0
2025-01-11 17:00:00+00:00,1,1183,-0.054,17,5,1,1,0
2025-01-11 18:00:00+00:00,7,370,0.046000004,18,5,1,1,0
2025-01-11 18:00:00+00:00,6,1183,0.046000004,18,5,1,1,0
2025-01-11 18:00:00+00:00,9,6008,0.046000004,18,5,1,1,0
2025-01-11 18:00:00+00:00,5,1535,0.046000004,18,5,1,1,0
2025-01-11 18:00:00+00:00,10,2417,0.046000004,18,5,1,1,0
2025-01-11 18:00:00+00:00,4,1052,0.046000004,18,5,1,1,0
2025-01-11 18:00:00+00:00,3,594,0.046000004,18,5,1,1,0
2025-01-11 18:00:00+00:00,8,695,0.046000004,18,5,1,1,0
2025-01-11 18:00:00+00:00,2,2015,0.046000004,18,5,1,1,0
2025-01-11 18:00:00+00:00,1,1173,0.046000004,18,5,1,1,0
2025-01-11 18:00:00+00:00,0,1821,0.046000004,18,5,1,1,0
2025-01-11 19:00:00+00:00,8,678,0.296,19,5,1,1,0
2025-01-11 19:00:00+00:00,10,2346,0.296,19,5,1,1,0
2025-01-11 19:00:00+00:00,2,1985,0.296,19,5,1,1,0
2025-01-11 19:00:00+00:00,4,1044,0.296,19,5,1,1,0
2025-01-11 19:00:00+00:00,3,596,0.296,19,5,1,1,0
2025-01-11 19:00:00+00:00,6,1183,0.296,19,5,1,1,0
2025-01-11 19:00:00+00:00,0,1821,0.296,19,5,1,1,0
2025-01-11 19:00:00+00:00,7,369,0.296,19,5,1,1,0
2025-01-11 19:00:00+00:00,1,1189,0.296,19,5,1,1,0
2025-01-11 19:00:00+00:00,9,5957,0.296,19,5,1,1,0
2025-01-11 19:00:00+00:00,5,1538,0.296,19,5,1,1,0
2025-01-11 20:00:00+00:00,9,5918,0.346,20,5,1,1,0
2025-01-11 20:00:00+00:00,1,1218,0.346,20,5,1,1,0
2025-01-11 20:00:00+00:00,6,1214,0.346,20,5,1,1,0
2025-01-11 20:00:00+00:00,10,2320,0.346,20,5,1,1,0
2025-01-11 20:00:00+00:00,0,1825,0.346,20,5,1,1,0
2025-01-11 20:00:00+00:00,2,2004,0.346,20,5,1,1,0
2025-01-11 20:00:00+00:00,8,689,0.346,20,5,1,1,0
2025-01-11 20:00:00+00:00,5,1534,0.346,20,5,1,1,0
2025-01-11 20:00:00+00:00,3,598,0.346,20,5,1,1,0
2025-01-11 20:00:00+00:00,4,1038,0.346,20,5,1,1,0
2025-01-11 20:00:00+00:00,7,373,0.346,20,5,1,1,0
2025-01-11 21:00:00+00:00,8,716,0.146,21,5,1,1,0
2025-01-11 21:00:00+00:00,3,596,0.146,21,5,1,1,0
2025-01-11 21:00:00+00:00,10,2369,0.146,21,5,1,1,0
2025-01-11 21:00:00+00:00,6,1242,0.146,21,5,1,1,0
2025-01-11 21:00:00+00:00,7,381,0.146,21,5,1,1,0
2025-01-11 21:00:00+00:00,5,1554,0.146,21,5,1,1,0
2025-01-11 21:00:00+00:00,2,2030,0.146,21,5,1,1,0
2025-01-11 21:00:00+00:00,1,1251,0.146,21,5,1,1,0
2025-01-11 21:00:00+00:00,0,1864,0.146,21,5,1,1,0
2025-01-11 21:00:00+00:00,4,1072,0.146,21,5,1,1,0
2025-01-11 21:00:00+00:00,9,5969,0.146,21,5,1,1,0
2025-01-11 22:00:00+00:00,9,6096,-0.504,22,5,1,1,0
2025-01-11 22:00:00+00:00,7,400,-0.504,22,5,1,1,0
2025-01-11 22:00:00+00:00,6,1316,-0.504,22,5,1,1,0
2025-01-11 22:00:00+00:00,10,2529,-0.504,22,5,1,1,0
2025-01-11 22:00:00+00:00,8,746,-0.504,22,5,1,1,0
2025-01-11 22:00:00+00:00,4,1137,-0.504,22,5,1,1,0
2025-01-11 22:00:00+00:00,2,2081,-0.504,22,5,1,1,0
2025-01-11 22:00:00+00:00,3,630,-0.504,22,5,1,1,0
2025-01-11 22:00:00+00:00,0,1890,-0.504,22,5,1,1,0
2025-01-11 22:00:00+00:00,1,1279,-0.504,22,5,1,1,0
2025-01-11 22:00:00+00:00,5,1638,-0.504,22,5,1,1,0
2025-01-11 23:00:00+00:00,8,780,-1.254,23,5,1,1,0
2025-01-11 23:00:00+00:00,7,427,-1.254,23,5,1,1,0
2025-01-11 23:00:00+00:00,0,1944,-1.254,23,5,1,1,0
2025-01-11 23:00:00+00:00,5,1702,-1.254,23,5,1,1,0
2025-01-11 23:00:00+00:00,4,1194,-1.254,23,5,1,1,0
2025-01-11 23:00:00+00:00,9,6250,-1.254,23,5,1,1,0
2025-01-11 23:00:00+00:00,3,626,-1.254,23,5,1,1,0
2025-01-11 23:00:00+00:00,6,1394,-1.254,23,5,1,1,0
2025-01-11 23:00:00+00:00,1,1328,-1.254,23,5,1,1,0
2025-01-11 23:00:00+00:00,10,2686,-1.254,23,5,1,1,0
2025-01-11 23:00:00+00:00,2,2153,-1.254,23,5,1,1,0
2025-01-12 00:00:00+00:00,0,1942,-2.104,0,6,1,1,0
2025-01-12 00:00:00+00:00,2,2150,-2.104,0,6,1,1,0
2025-01-12 00:00:00+00:00,9,6272,-2.104,0,6,1,1,0
2025-01-12 00:00:00+00:00,4,1186,-2.104,0,6,1,1,0
2025-01-12 00:00:00+00:00,3,638,-2.104,0,6,1,1,0
2025-01-12 00:00:00+00:00,6,1397,-2.104,0,6,1,1,0
2025-01-12 00:00:00+00:00,1,1317,-2.104,0,6,1,1,0
2025-01-12 00:00:00+00:00,7,428,-2.104,0,6,1,1,0
2025-01-12 00:00:00+00:00,5,1685,-2.104,0,6,1,1,0
2025-01-12 00:00:00+00:00,8,785,-2.104,0,6,1,1,0
2025-01-12 00:00:00+00:00,10,2690,-2.104,0,6,1,1,0
2025-01-12 01:00:00+00:00,9,6210,-1.554,1,6,1,1,0
2025-01-12 01:00:00+00:00,0,1913,-1.554,1,6,1,1,0
2025-01-12 01:00:00+00:00,4,1165,-1.554,1,6,1,1,0
2025-01-12 01:00:00+00:00,3,675,-1.554,1,6,1,1,0
2025-01-12 01:00:00+00:00,7,421,-1.554,1,6,1,1,0
2025-01-12 01:00:00+00:00,8,775,-1.554,1,6,1,1,0
2025-01-12 01:00:00+00:00,6,1374,-1.554,1,6,1,1,0
2025-01-12 01:00:00+00:00,5,1651,-1.554,1,6,1,1,0
2025-01-12 01:00:00+00:00,10,2638,-1.554,1,6,1,1,0
2025-01-12 01:00:00+00:00,1,1289,-1.554,1,6,1,1,0
2025-01-12 01:00:00+00:00,2,2110,-1.554,1,6,1,1,0
2025-01-12 02:00:00+00:00,4,1135,-1.754,2,6,1,1,0
2025-01-12 02:00:00+00:00,10,2581,-1.754,2,6,1,1,0
2025-01-12 02:00:00+00:00,6,1348,-1.754,2,6,1,1,0
2025-01-12 02:00:00+00:00,0,1904,-1.754,2,6,1,1,0
2025-01-12 02:00:00+00:00,7,412,-1.754,2,6,1,1,0
2025-01-12 02:00:00+00:00,3,699,-1.754,2,6,1,1,0
2025-01-12 02:00:00+00:00,1,1258,-1.754,2,6,1,1,0
2025-01-12 02:00:00+00:00,5,1611,-1.754,2,6,1,1,0
2025-01-12 02:00:00+00:00,9,6124,-1.754,2,6,1,1,0
2025-01-12 02:00:00+00:00,2,2063,-1.754,2,6,1,1,0
2025-01-12 02:00:00+00:00,8,764,-1.754,2,6,1,1,0
2025-01-12 03:00:00+00:00,9,5999,-1.804,3,6,1,1,0
2025-01-12 03:00:00+00:00,10,2498,-1.804,3,6,1,1,0
2025-01-12 03:00:00+00:00,0,1848,-1.804,3,6,1,1,0
2025-01-12 03:00:00+00:00,4,1085,-1.804,3,6,1,1,0
2025-01-12 03:00:00+00:00,1,1204,-1.804,3,6,1,1,0
2025-01-12 03:00:00+00:00,2,2000,-1.804,3,6,1,1,0
2025-01-12 03:00:00+00:00,3,717,-1.804,3,6,1,1,0
2025-01-12 03:00:00+00:00,8,744,-1.804,3,6,1,1,0
2025-01-12 03:00:00+00:00,5,1543,-1.804,3,6,1,1,0
2025-01-12 03:00:00+00:00,7,397,-1.804,3,6,1,1,0
2025-01-12 03:00:00+00:00,6,1303,-1.804,3,6,1,1,0
2025-01-12 04:00:00+00:00,4,1034,-1.604,4,6,1,1,0
2025-01-12 04:00:00+00:00,0,1770,-1.604,4,6,1,1,0
2025-01-12 04:00:00+00:00,10,2386,-1.604,4,6,1,1,0
2025-01-12 04:00:00+00:00,8,709,-1.604,4,6,1,1,0
2025-01-12 04:00:00+00:00,7,378,-1.604,4,6,1,1,0
2025-01-12 04:00:00+00:00,2,1911,-1.604,4,6,1,1,0
2025-01-12 04:00:00+00:00,1,1142,-1.604,4,6,1,1,0
2025-01-12 04:00:00+00:00,5,1445,-1.604,4,6,1,1,0
2025-01-12 04:00:00+00:00,3,695,-1.604,4,6,1,1,0
2025-01-12 04:00:00+00:00,6,1243,-1.604,4,6,1,1,0
2025-01-12 04:00:00+00:00,9,5800,-1.604,4,6,1,1,0
2025-01-12 05:00:00+00:00,1,1082,-1.6539999,5,6,1,1,0
2025-01-12 05:00:00+00:00,7,358,-1.6539999,5,6,1,1,0
2025-01-12 05:00:00+00:00,8,670,-1.6539999,5,6,1,1,0
2025-01-12 05:00:00+00:00,6,1182,-1.6539999,5,6,1,1,0
2025-01-12 05:00:00+00:00,4,984,-1.6539999,5,6,1,1,0
2025-01-12 05:00:00+00:00,3,690,-1.6539999,5,6,1,1,0
2025-01-12 05:00:00+00:00,5,1384,-1.6539999,5,6,1,1,0
2025-01-12 05:00:00+00:00,2,1833,-1.6539999,5,6,1,1,0
2025-01-12 05:00:00+00:00,0,1694,-1.6539999,5,6,1,1,0
2025-01-12 05:00:00+00:00,10,2267,-1.6539999,5,6,1,1,0
2025-01-12 05:00:00+00:00,9,5567,-1.6539999,5,6,1,1,0
2025-01-12 06:00:00+00:00,8,640,-1.304,6,6,1,1,0
2025-01-12 06:00:00+00:00,10,2158,-1.304,6,6,1,1,0
2025-01-12 06:00:00+00:00,5,1326,-1.304,6,6,1,1,0
2025-01-12 06:00:00+00:00,3,697,-1.304,6,6,1,1,0
2025-01-12 06:00:00+00:00,9,5345,-1.304,6,6,1,1,0
2025-01-12 06:00:00+00:00,7,343,-1.304,6,6,1,1,0
2025-01-12 06:00:00+00:00,0,1631,-1.304,6,6,1,1,0
2025-01-12 06:00:00+00:00,1,1036,-1.304,6,6,1,1,0
2025-01-12 06:00:00+00:00,2,1792,-1.304,6,6,1,1,0
